col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49
-0.334212,1.669697,-1.313442,-1.319198,-1.595003,2.47391,-2.079959,1.59322,0.989194,0.442098,-1.760927,1.761681,2.379265,2.09886,-0.171482,-0.336856,-0.534131,-0.064778,0.529074,-2.141534,0.119099,-0.038752,-0.74429,1.541915,-0.225206,-0.386184,-0.124602,2.023891,-1.442721,3.110656,-0.291993,-2.095115,0.757779,-2.307149,-0.338238,0.628593,-0.946498,-0.212357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.172418,-0.387829,-0.439664,0.112344,1.333035,0.031025,0.643377,-0.389054,-1.087818,-0.060395,0.572151,-0.639076,-0.601547,-0.637684,-0.168899,-0.336856,-0.003042,0.048196,0.159444,0.580076,0.119099,0.690301,0.792001,-0.387786,-0.38701,-0.381785,-0.124602,-0.386151,0.120637,-0.351696,-0.396875,0.503327,0.757779,0.53422,-0.338238,-0.876937,-0.14717,-0.772244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.735698,-0.387885,-1.181519,-0.052209,-0.658643,1.232507,0.69194,-0.389179,0.989194,-0.18739,0.485185,-0.62998,-0.571187,-0.685805,-0.171522,-0.336856,-0.53343,1.411126,0.271518,0.366001,0.119099,-0.525097,0.398381,-0.387997,-0.416835,1.149977,-0.124602,-0.389323,0.938674,0.114167,0.517242,0.180466,-1.318327,0.605188,-0.338238,0.628593,0.744112,0.086135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.899717,1.060105,0.175343,-1.447473,-1.12026,-0.270171,-2.079959,1.093706,0.989194,0.717868,-1.379912,1.118615,2.51471,2.09886,-0.152559,-0.336856,0.377044,-0.317576,0.169057,-2.295486,0.119099,-2.009877,-1.643643,1.163691,0.007227,-0.386184,-0.124602,2.454284,1.033465,-0.351696,0.702345,-0.275037,-1.318327,-1.974884,-0.338238,0.628593,-0.946878,1.068736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.033429,-0.389956,-0.512839,0.221443,-0.49073,0.275417,-0.200651,-0.378706,0.989194,0.565586,-1.831514,-0.591508,-0.161004,0.198041,-0.169409,-0.336856,-0.19601,0.913743,-0.521713,-0.479151,0.119099,-0.724961,-0.686718,-0.362455,-0.068324,-0.330526,-0.124602,-0.390376,1.094147,-0.351696,0.235311,0.107146,0.757779,0.323407,-0.338238,0.628593,0.283824,0.102389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.316757,-0.389284,1.861077,2.163188,-1.38716,-1.158694,-0.539706,-0.380734,-0.587669,1.946409,0.344568,-0.501285,1.504278,0.534915,-0.142044,2.965656,-1.670069,-0.508591,-2.272558,-0.299109,0.119099,-0.795356,-0.840368,-0.367722,2.325291,-0.386181,-0.124602,1.320286,0.293499,-0.351696,-1.448684,-0.562205,0.757779,-0.675373,-0.338238,0.628593,2.05994,-0.075837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.457661,-0.389445,-0.761927,-0.575219,0.345638,0.406256,0.38867,-0.380412,0.989194,-0.842669,0.493009,-0.647336,-0.382058,-0.385498,-0.170244,-0.336856,-0.036037,0.682486,0.699859,0.169246,0.119099,-0.407852,0.449545,-0.366823,-0.49446,-0.383751,-0.124602,-0.34348,0.636059,-0.351696,-0.063079,0.431113,-1.318327,0.575713,-0.338238,0.628593,0.173366,0.384523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.918608,1.937562,-0.469293,-0.724191,-1.628308,1.836806,-1.636495,1.869172,0.989194,-1.126216,-0.839901,0.960384,0.426946,1.640463,-0.171397,-0.336856,-1.205794,0.210991,1.035776,-1.898813,0.119099,-2.009917,-1.480607,1.83256,-0.510894,-0.386146,-0.124602,-0.390364,0.615974,2.935944,1.111207,-1.389737,-1.318327,-2.507237,-0.338238,0.628593,-0.939149,1.478393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.358895,3.321271,0.512745,-1.401995,-1.359597,-0.006392,-2.079959,3.495298,0.989194,-1.186962,-0.079226,1.734439,0.974995,2.09886,-0.168549,-0.336856,0.312173,1.22618,1.093704,-1.907925,0.119099,-0.030857,-0.491103,3.77621,-0.514342,-0.386184,-0.124602,-0.317045,-1.443215,1.255708,-0.734194,-0.919222,0.757779,-2.233317,-0.338238,0.628593,-1.000007,-0.213311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.683602,2.366859,0.69992,-1.567261,-1.134133,-0.052901,-2.079959,2.345194,0.989194,-0.163708,1.962455,0.399385,1.897949,2.09886,-0.164808,-0.336856,-0.16323,0.550979,0.933198,-1.816471,0.119099,1.027134,0.686993,2.37279,-0.437486,-0.386184,-0.124602,0.785046,-1.568491,0.326354,0.053526,-0.485117,0.757779,-2.727516,-0.338238,0.628593,-0.972913,-2.225526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
