1.333375,0.497007,1.097773,-0.545548,0.265905,0.621725,0.350239,0.632366,-0.406222,0.666264,-1.468289,0.515158,-0.180531,0.023865,-0.289273,-0.158364,-0.630328,-0.155664,0.842733,-0.024241,1.455986,1.729335,-0.181780,0.044290,0.448371,0.406282,-0.946097,0.184435,-0.310558,1.609725,3.731101,-0.148617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.230495,0.061456,0.848129,-0.804832,-0.076216,-1.142929,0.315279,0.749084,-0.021085,-0.395424,-0.199732,-0.253231,-0.180531,-0.324187,-0.127594,-0.666316,0.249015,-0.157871,-1.496991,0.009573,-0.762666,-0.615088,1.519280,0.403042,0.612723,-0.366489,1.183642,0.241942,-1.326035,-0.273484,0.652205,1.087195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.306311,0.734855,-0.276652,-0.551501,-0.191805,0.712349,0.210537,-1.415057,0.118288,-0.126007,1.087381,0.566984,-0.180531,-0.321549,-0.144308,-0.309599,0.346474,-0.455080,0.392867,-0.084191,0.299734,-0.595929,-0.024532,2.830169,-2.155760,0.148698,0.211106,0.192481,-0.989454,-0.516405,0.118578,0.850915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.297016,-0.338918,1.628304,-0.359614,-0.106352,0.749227,0.423417,0.791743,-0.272570,-0.055778,0.260577,0.342837,-0.180531,-0.324779,-0.128111,0.166661,-0.455529,-0.235698,0.223566,-1.040695,0.003315,-0.554871,-0.464724,-0.009234,0.797116,-0.184062,-0.295647,0.181666,-0.012710,0.387071,-0.285121,0.501408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.202142,0.243565,-0.323198,-0.270971,0.258867,0.772652,0.296878,-1.504176,-0.381510,-0.287170,0.679006,0.641245,-0.180531,1.072035,-0.111381,-0.387468,-0.651421,-0.144290,0.939828,-0.035179,-0.787188,-0.360504,-0.173237,2.184634,-2.396097,-0.276455,-0.811795,0.264514,-1.378291,0.029186,-0.092418,0.110824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.052527,1.604355,-0.613803,-0.792140,0.281241,0.857439,0.387851,0.732965,-0.185953,1.265212,-0.427652,0.416379,-0.180531,1.956028,-0.061897,-0.514808,-0.374049,-0.146990,0.936011,0.150973,1.418369,1.760148,-0.409679,1.649188,0.025872,0.514315,0.275852,0.245285,1.185063,-0.149343,0.497038,-0.556262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.295906,-0.399245,1.002875,-1.193592,0.279844,0.098723,0.440977,0.657951,-0.292358,1.198508,-1.891082,0.965865,-0.180531,-0.324853,-0.127666,-0.638570,-0.300405,-0.142617,0.642491,0.240576,0.967506,1.763712,-0.234568,1.091692,0.129821,1.369457,1.251631,0.134927,0.038877,0.055780,0.306677,-1.140088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.192332,0.273328,-0.945669,1.374381,0.228461,-0.045236,0.397357,0.703435,-0.190229,0.014819,0.687912,0.783220,1.305614,-0.323935,-0.232418,-0.602191,-0.055262,-0.273014,0.291752,0.251933,0.392284,-0.475569,-1.028152,0.089209,0.865175,-0.523474,-1.071063,-0.104379,1.083424,-0.635168,0.054661,-0.969799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.236637,0.939882,-0.758384,0.421486,0.227097,-0.118718,0.429588,0.764504,0.065621,1.389240,-1.579281,-0.279091,-0.180531,-0.324271,-0.149035,2.426859,0.533437,-0.405128,0.215197,1.281485,0.102585,1.610117,-0.549918,0.186972,0.496685,0.379972,1.539961,0.106220,1.409757,-0.418094,0.076866,0.906241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.432079,-1.692856,-0.853303,0.794546,0.251592,0.436440,0.474017,0.837912,-0.356997,-0.476413,0.496681,0.685247,-0.180531,-0.324600,-0.265528,-0.943473,-0.356059,-0.243078,0.095893,-0.241654,-1.164473,-0.530400,-0.302161,0.357025,0.719445,0.019229,-1.240666,0.147783,-1.184814,0.242596,0.144242,-1.067724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
