col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49
-3.243083,-0.270956,0.60454,-1.224386,2.363453,1.747177,0.348731,-0.520972,0.710529,0.439387,-0.680781,0.654638,-1.644058,2.715059,0.470541,1.715433,1.015211,-0.493113,-0.313067,-0.041964,0.00668,-0.023515,1.822963,1.30032,-0.770478,-0.599978,-0.921925,-1.40275,2.442095,-0.649874,-0.161064,-0.406958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.565904,-0.873206,0.061538,0.167929,0.088344,-0.415907,0.099199,-0.120161,0.67144,0.383967,1.259125,-1.611418,-0.323966,-0.404573,0.651179,-0.441134,0.045482,-0.133297,-0.183787,0.041014,0.088561,-0.735946,0.115286,-0.080487,1.558305,-0.513872,-3.776366,1.138916,-0.484623,-0.153887,0.689462,1.609427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.640064,-0.609562,-0.841285,-0.257313,1.44904,3.234726,-2.144614,-0.036633,0.753174,0.447351,-0.926518,1.670859,-1.121771,0.65459,2.004151,0.196431,-0.270601,0.726405,-1.380314,0.111275,2.074717,-0.880798,-2.182936,0.476288,-1.253337,-0.393832,0.2261,-1.218159,0.260682,0.222991,-1.783317,-0.672876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.449959,0.326354,-0.81168,-0.194904,0.121174,0.380066,-0.310093,0.162085,0.647041,0.455722,-0.787564,-1.028044,-0.53123,1.484994,-1.722866,-0.611751,0.322718,-0.271824,-1.673795,0.220326,-0.909532,0.431021,0.205622,0.577375,-0.183854,-0.43332,-0.306321,-1.200572,2.6547,0.710339,0.291652,1.499886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.411576,-1.252639,-0.652018,0.53775,-0.038638,0.771818,0.957454,1.232403,0.509132,-1.132389,0.669075,-1.205483,-0.128308,-0.042879,-0.001567,0.396296,-0.507444,-0.493113,-1.113751,0.20476,-0.309308,-1.205289,0.355919,-0.641185,0.437751,-0.268218,0.106388,-0.157734,0.201114,0.432605,-0.126673,-0.515847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.864274,-0.014007,1.277287,1.409348,-0.350397,-0.748567,0.114989,-0.077425,-1.033347,0.431679,-0.431517,1.103088,-0.106099,-0.809515,0.041139,0.634679,-0.049099,2.502866,1.249639,0.086877,-0.010841,1.7674,0.682741,-0.370292,-1.026928,0.625162,0.397103,-0.693824,-1.254584,0.01296,0.394891,-0.599848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.247321,-0.484513,-0.355318,0.395745,-0.008275,-0.651064,0.350925,-0.030811,0.731657,0.401529,-0.816507,0.379539,-0.104664,-0.2137,-1.233962,-1.999618,-0.490831,-0.493113,-0.884453,0.19371,-0.883261,1.576903,0.403373,-0.214213,0.404481,-0.18734,2.899801,-0.230661,-2.078617,1.094022,0.481593,-0.5964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.213185,0.076688,0.030911,1.049394,-0.217489,-0.675307,1.050304,-1.297261,0.030559,0.445989,1.128856,0.730162,1.49819,0.612081,0.054878,1.717417,-0.920726,-0.22272,1.378016,-1.260188,-0.316269,-0.905724,0.85195,-0.792145,-0.117016,-0.668303,-3.776366,-0.998557,-0.073584,-0.365089,0.99388,-0.176944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.532106,-0.672026,1.541484,1.895851,-0.555003,-0.617247,-1.065175,0.149396,-1.553353,0.483151,-0.766599,-0.28865,-0.075051,0.527695,0.387519,1.138802,-1.151103,0.087892,1.212461,0.262662,0.317293,2.185101,0.71603,-1.193155,0.749329,-0.413911,0.128644,0.039871,0.115306,-0.453798,0.400942,1.607214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.469907,-0.830089,-0.214969,-0.309221,0.288022,-0.65596,0.220917,-0.384094,0.481458,0.403268,1.194132,-1.059531,-0.101133,0.446386,-0.296282,-0.479964,-0.780259,-0.493113,-1.027056,0.217121,-0.559805,-0.279718,0.33696,-0.521011,1.08473,-0.243182,-0.276644,0.801039,0.844091,-0.038952,0.167939,1.630881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
