col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49
0.344367,1.186688,-0.446583,-1.502881,0.731692,2.248911,-0.423922,1.045617,1.154156,0.599719,0.17245,-0.445234,1.89956,-1.268604,1.299335,-0.838298,-0.381221,1.130921,0.139565,0.821198,0.182915,-1.76113,-0.26924,-1.216929,-0.782268,-0.629277,1.96562,0.065748,0.301716,5.897496,-0.670878,-0.767406,0.380024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.23747,-0.841839,0.258326,0.202535,-0.197611,-0.279549,0.7618,-0.034538,-0.950231,-0.393528,0.532917,-0.059278,-0.902797,0.78748,-1.129931,-0.376276,-0.381221,1.130921,-0.479857,-1.216515,-0.83323,0.593956,-0.125535,-1.2946,0.965194,-0.267498,-0.745814,-0.009635,0.25099,-0.183222,-0.36173,0.512309,0.380024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.376767,-0.841839,0.297357,0.342816,1.444895,-0.279549,1.402229,-0.217202,-0.949695,-0.985802,0.027224,0.141348,-0.45422,0.78748,-0.7205,-0.645954,-0.381221,-0.913536,-0.297223,0.821198,0.531837,0.569864,-0.148803,1.141748,-0.394329,-0.628453,-0.521702,-0.2793,0.335525,-0.23516,-0.693241,-0.959543,0.380024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.223748,-0.841839,1.108239,0.310375,-0.984034,-0.27955,-0.560897,-0.657212,1.154156,4.062546,0.381158,-1.356175,2.193,0.78748,-1.070293,-0.835724,-0.381221,-0.913536,0.684827,-1.216515,0.926469,-1.761623,-0.090767,1.063891,-0.782269,-0.250739,1.969314,0.051365,-2.469785,-0.215732,0.081028,-0.085323,-2.648926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.69927,-0.841839,-0.444261,3.071203,0.772206,-0.279437,-0.197468,-1.101881,1.154156,2.973232,0.198792,3.613039,1.943779,-1.268604,1.715383,2.99089,-0.381221,1.130921,-0.188162,0.821198,0.598339,-1.708263,-0.080156,0.828165,-0.782268,1.044828,1.96576,-0.524904,0.285061,-0.146354,-0.665507,0.382761,-2.648926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.261042,-0.841839,-1.06746,-0.897079,-1.830973,-0.279549,0.222105,-0.065362,1.154156,0.718461,-0.206067,0.153604,-0.102759,0.78748,-0.507515,2.138678,2.620523,-0.913536,1.985203,0.821198,0.023558,0.008737,-0.754282,-0.384428,-0.714503,1.272262,-0.882659,-0.617395,1.075644,0.360024,-0.577684,-0.107912,0.380024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.409165,1.186688,-0.281741,-0.88152,0.392611,2.225215,-0.805671,-0.208738,1.154156,0.098416,0.388779,-0.56051,0.460519,0.78748,1.962307,0.142987,2.620523,1.130921,2.94015,0.821198,0.467114,0.542317,-0.597535,0.653435,-0.777459,-0.629438,-0.521669,0.366273,0.285542,-0.210448,1.649917,-0.913613,0.380024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.569351,-0.841839,-0.165317,0.118678,-0.43669,-0.27955,0.56332,1.461906,1.150024,-0.096051,-0.367198,1.989013,-1.062712,0.78748,-0.398533,-0.454039,-0.381221,1.130921,0.82333,0.821198,-0.533332,0.560584,0.76311,-1.000898,2.630784,1.226499,-0.515959,-0.051645,0.47939,-0.16556,-0.272707,-2.98553,-2.648926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.714895,-0.841839,-0.196444,2.529972,-0.184453,-0.279549,-2.003797,-0.734183,1.068955,2.240292,0.162838,0.57078,-0.550515,0.78748,1.547764,2.376781,-0.381221,-0.913536,-0.439127,-1.216515,-0.318333,0.562742,-0.863582,-1.102915,-0.295964,-0.629852,2.148511,-0.084667,0.566782,-0.192195,-0.38079,0.576464,-2.648926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.271059,-0.841839,-2.354299,0.077656,0.364078,-0.279549,-1.230156,-0.678565,-0.944127,-0.904032,0.982591,0.831647,0.07278,-1.268604,0.084738,-0.545904,-0.381221,-0.913536,-0.489726,-1.216515,0.05287,0.560585,0.305592,0.159963,-0.743461,-0.629778,-0.519791,-2.564278,0.268878,-0.153547,0.208097,0.246417,0.380024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
